word	zone	item	nItem	meanItemRT	sdItemRT	gmeanItemRT	gsdItemRT
the	100	5	93	362.96774193548384	148.57514945327534	337.20700905470386	1.4614101284728263
the	102	3	92	344.5978260869565	116.62403761261369	326.8737327994864	1.3834161725213021
the	102	4	88	418.625	201.27263562286532	378.2238339947288	1.5604863310435575
the	102	8	75	330.6533333333333	147.22280351179933	306.15820969417985	1.4616892413336873
the	103	2	91	342.84615384615387	164.06292309672753	318.8997767968182	1.4289758821118939
the	104	4	88	360.57954545454544	151.53048489549744	334.62699894434735	1.4614733984616235
the	104	10	74	396.81081081081084	277.57988733719185	346.35040489604137	1.6093591744821276
the	105	1	87	391.2298850574713	187.9107099407901	352.9889011143915	1.5655408258454828
the	106	4	88	358.39772727272725	151.71476108278824	330.3542870735917	1.4933277011183417
the	108	1	84	341.7142857142857	131.5639540692169	320.27546358239755	1.4312100143921958
the	108	7	75	343.32	154.95903207500243	315.97374700287514	1.4868021232974242
the	109	4	88	362.8068181818182	184.1439877618602	329.3856234186802	1.5259024973894975
the	110	7	75	440.61333333333334	350.2881398233473	368.0581323979382	1.7343010740962346
the	110	9	79	398	186.52276962811695	362.3132263362838	1.532090087030241
the	110	10	73	399.7945205479452	248.53369763162397	349.5809139166171	1.627556978472756
the	115	2	92	344.94565217391306	227.6605514448767	307.69760242894546	1.5324376861816358
the	118	3	91	349.02197802197804	162.02653952855846	321.60108768951227	1.477362721579326
the	120	6	84	331.76190476190476	127.62309144910631	310.16868723315736	1.4400320863687759
the	121	8	76	299.2105263157895	103.21541432550646	282.85602066448854	1.402456734715862
the	122	9	81	357.1111111111111	178.74737760314136	323.3651628227599	1.5431957504525784
the	123	6	82	348.2073170731707	146.9702025569354	322.21812300654113	1.4741857707723063
the	126	4	89	332.13483146067415	216.0065335192032	297.3635751872313	1.5212647150428917
the	128	6	83	353.27710843373495	189.47747876038073	318.0601994765075	1.553815950999502
the	128	7	76	365.11842105263156	258.6054377930602	323.2496176836989	1.5614901990157888
the	129	3	91	353.65934065934067	136.08618345904674	332.33740117693424	1.4137681863177738
the	131	2	91	352.4065934065934	184.67015508269378	320.27535753884644	1.520169448361707
the	131	5	95	330.29473684210524	110.40417754239643	313.8651213525516	1.3735282017391772
the	132	8	74	332.77027027027026	307.77769718557823	293.02010242883944	1.5087231997457071
the	132	10	74	333.0945945945946	144.84542246387184	309.81990476379633	1.446216573497372
the	137	9	79	306.253164556962	126.1808295767535	284.87088213116454	1.4491145157137604
the	139	10	74	315.35135135135135	125.17149139649494	295.3728225304949	1.423965843297788
the	140	4	88	371.64772727272725	202.90669617116433	336.69876443884755	1.5153486488230326
the	140	9	78	348.61538461538464	298.1707098756889	299.9720148842568	1.6030056459276643
the	141	1	87	358.85057471264366	190.55192350640667	324.3172900287021	1.531381741686622
the	142	2	90	337.64444444444445	196.91795537371468	303.8093725700062	1.5322440371818822
the	142	6	85	317.90588235294115	121.89228495541737	298.0258200452809	1.4290207044741499
the	143	5	95	323.9789473684211	112.1022499581908	307.7372076741518	1.3692499575000203
the	145	2	91	354.5934065934066	189.07423457009205	320.6471635780247	1.5344757520018857
the	146	5	94	360.6063829787234	221.89856338412338	321.8908487857481	1.5451904852570562
the	147	4	88	342.21590909090907	250.63938691420245	307.86533680012764	1.489039263215778
the	151	5	95	345.93684210526317	171.02742162404374	316.154863200531	1.497084423991282
the	151	9	80	330.525	139.87064322238257	306.6270093135227	1.4589079112858396
the	156	5	93	370.36559139784947	216.25673072944514	330.70959170242935	1.558355777435895
the	157	3	91	366.45054945054943	152.05512624164115	341.79058157694027	1.4429321715206738
the	158	8	74	327.43243243243245	128.9988936005523	306.7962405953143	1.4236862577469012
the	159	3	90	377.1222222222222	239.40515364233883	342.9645181750175	1.4748092143747975
the	161	7	76	354.0394736842105	193.13832285278343	320.40641917495094	1.5325831788172326
the	163	4	88	396.89772727272725	163.13135809762431	368.0661317729862	1.4682238789437132
the	164	9	80	336.9125	146.1240320863224	310.57678803610696	1.4899364550248848
the	166	2	92	372.5326086956522	242.242474614601	333.04981849088335	1.5417031023501815
the	166	6	84	327.45238095238096	126.74482520858328	305.85706594738934	1.442166854407415
the	168	1	86	350.36046511627904	236.701495449472	311.8015310456974	1.5505544418645063
the	168	4	87	353.81609195402297	163.8524242949743	325.5543559017953	1.4803459118627325
the	168	9	80	331.25	134.2116692091218	309.3744530200998	1.4336694031662083
the	172	2	91	343.5934065934066	216.6375866650198	314.5263833305945	1.4557180484581453
the	176	7	75	333.4266666666667	109.07512577605887	317.75913206329864	1.3599064600230426
the	176	9	79	335.45569620253167	119.19406686623142	317.1079834204773	1.393065064543892
the	178	1	86	308.9418604651163	117.80076446882306	290.30929476374945	1.4161750331990346
the	178	8	75	318.14666666666665	125.8064465040722	298.3353204619675	1.4183705244625704
the	179	4	87	343.02298850574715	143.10501730202014	317.8512227706298	1.4731583848851761
the	181	1	85	346.2352941176471	155.0923416993293	318.39204281516123	1.4907807961818393
the	181	8	74	355.7837837837838	176.05091653520049	325.2031800104062	1.4981668537014687
the	182	4	88	348.4318181818182	287.4288235914049	308.48530127629635	1.5294849185813797
the	183	6	82	324.9390243902439	141.13554885164018	301.3487295058156	1.4586617670952529
the	183	7	75	347.02666666666664	144.97939959286043	323.75314001668835	1.4372593054190406
the	185	8	75	318.14666666666665	113.59835520951131	300.581085303032	1.3955981422658736
the	187	1	86	332.1511627906977	230.55056954230034	298.377089913892	1.5011493820533959
the	189	4	88	343.39772727272725	145.81420549284957	319.93509730516945	1.4349577369936146
the	190	3	92	358.2173913043478	164.64579537898035	330.95546212024834	1.471941529688224
the	191	6	84	351.0238095238095	273.8332522333366	309.5942586145248	1.5316666092832967
the	192	1	86	397.1162790697674	212.7788920648492	354.35659878086625	1.5879513307715953
the	195	10	73	340.8493150684931	257.13715920760603	305.4569989886945	1.5044217768930745
the	197	3	92	352.6304347826087	245.4894065614132	317.08443823198144	1.5004084239909483
the	198	1	86	324.4186046511628	115.72324644358133	306.2877208253775	1.4020262474242784
the	198	5	95	323.70526315789476	128.42746720895263	302.51985139896726	1.4351108473732497
the	198	6	84	318.0238095238095	128.7265689232742	297.5968173618407	1.4246939198096502
the	200	8	75	303.04	107.10230522161407	286.99338660116933	1.383081111564931
the	202	5	93	311.55913978494624	99.93568174685413	297.99947258954376	1.3410894033686451
the	205	1	86	323.8953488372093	148.23034769611849	298.2272296140278	1.4840934407589308
the	205	2	91	328.032967032967	131.59985229217057	307.73938921279057	1.4168031606496654
the	205	3	91	327.2307692307692	120.75825961381385	308.93086643522923	1.4006978507530998
the	208	7	75	314.4266666666667	106.40262307950026	298.33817570563394	1.3822174957562827
the	209	4	88	338.15909090909093	134.6228351079318	316.3342696622472	1.4281666907278152
the	210	1	86	311.7906976744186	164.9797218397796	284.81085238929865	1.4838762642044943
the	210	2	91	369.2857142857143	197.33492599099893	331.30254772047886	1.5651641198319124
the	212	7	75	333.26666666666665	138.80331537956997	310.9032945454092	1.4381317819474428
the	214	4	87	362.11494252873564	211.95597531515594	329.5488983017079	1.4927780913832711
the	218	2	92	340.4021739130435	137.96034306625378	316.37282788973494	1.461754260701085
the	219	1	83	301.56626506024094	114.22914419998335	283.6031775949285	1.4118277012041223
the	220	8	74	316.22972972972974	108.69090865653617	300.7064882674118	1.3657948041419985
the	220	9	79	388.40506329113924	170.01595090984256	356.9656050041256	1.4980884753596788
the	221	5	94	300.98936170212767	107.558785595264	284.6927985258163	1.3886545070712228
the	221	10	74	327.63513513513516	128.1785542214853	307.1887852661593	1.4199506490026301
the	225	4	85	382.94117647058823	244.42538801876378	338.62635855681293	1.5830154211662968
the	225	5	95	301.7578947368421	121.51855788485283	282.45239401269237	1.4248536676828543
the	225	8	73	319.35616438356163	118.17082384119158	301.2762352436406	1.3981849639460189
the	226	6	83	321.68674698795184	137.26144962779244	297.7374665083319	1.4700867491232608
the	228	1	86	335.3139534883721	194.98689317205896	305.1285490448061	1.4812688249264743
the	228	3	91	340.6923076923077	135.69202812150203	319.4477302604002	1.4184515569202016
the	228	7	76	314.4605263157895	117.70657764565509	297.6661090173452	1.380882323269956
the	230	4	88	352.6136363636364	132.25223478268967	328.5871474756818	1.4650029517172483
the	231	1	86	341	162.36849882832786	312.147177567951	1.495683841647247
the	235	4	88	374.47727272727275	181.1026239375736	342.71846432719536	1.4981179713602626
the	236	1	85	370.6588235294118	198.03538361935756	331.8171299608475	1.5706471203101662
the	239	1	84	333.70238095238096	188.6361819770779	300.2640077660563	1.535447139212951
the	241	3	93	388.35483870967744	167.64971538515567	357.3422920211174	1.5006854465163426
the	241	9	78	382.9871794871795	240.3042710620074	338.0351251680613	1.5871556472156252
the	243	4	87	394.8390804597701	164.1150952882464	363.99616681968496	1.4980927760202642
the	245	1	85	308.15294117647056	121.37648100046408	288.6236141488461	1.4256536318545208
the	245	2	92	348.17391304347825	162.8202412488816	320.24259627136047	1.4878370006558008
the	246	5	94	300.4148936170213	104.7924122647634	284.53605215889525	1.3857161832073124
the	247	6	84	354.6309523809524	163.0582555194859	324.5668234722397	1.5124557504199359
the	248	1	86	348.8255813953488	262.87036357066893	306.707725484595	1.5600091768294198
the	250	4	87	322.13793103448273	123.70559315190621	302.46170471688083	1.4173573236764883
the	251	1	85	380.4470588235294	257.44368343398133	329.8171166540896	1.6316404980705632
the	252	9	79	313.72151898734177	105.16677069874093	299.360271684282	1.3467096882069283
the	254	1	86	326.6860465116279	139.8739147886542	304.3600003434219	1.4425356701050855
the	255	5	93	321.76344086021504	171.999772361418	295.51606317690715	1.4629239509429057
the	257	1	86	346.6279069767442	154.24762723022988	322.4453714870149	1.437126140541638
the	257	3	91	427.0769230769231	212.35683966010455	386.7208472102281	1.544838496366931
the	257	4	87	328.0919540229885	143.39801758091846	304.9706611642859	1.4432379113567815
the	259	7	75	339.53333333333336	112.31463206802832	322.98439210401426	1.369154104941733
the	260	1	86	328	149.21409805652925	302.92896490430167	1.4659216470530654
the	260	8	74	335.05405405405406	109.22866449665612	319.2124375709074	1.364502352439741
the	261	4	87	346.2528735632184	163.93314139092732	319.3505115680903	1.4644984836453294
the	264	1	86	322.2906976744186	142.31248684654727	299.646301703876	1.4391838144528373
the	265	5	94	357.70212765957444	144.07269892685966	332.264418373176	1.4638738191270004
the	267	1	86	327.36046511627904	141.16981120294537	305.4869678338437	1.4265140040137252
the	267	2	91	331.7802197802198	122.58627820598684	311.9491546054112	1.4191417954954655
the	267	8	76	353.5	177.86133175407556	322.6346850575199	1.50898684967595
the	272	2	90	328.74444444444447	192.1846935358359	296.878178458447	1.5257494990364358
the	272	9	79	362.72151898734177	181.3906350386215	331.12751812289366	1.4990154219666005
the	277	1	85	334.83529411764704	183.79536026184536	304.28116980479433	1.4942863694670077
the	279	8	75	335.4266666666667	120.70761785823214	315.4841126024227	1.4224341508920135
the	280	1	85	324.74117647058824	135.34577877397126	304.06505242129214	1.416959616739508
the	280	2	92	365.5869565217391	146.73877156615882	339.4867819548521	1.4705880724012363
the	282	1	86	330.5232558139535	137.46449610026033	307.5208688066147	1.449190706859723
the	282	4	86	370.06976744186045	272.0468294764351	322.3852623102936	1.5922717956085424
the	283	8	75	318.94666666666666	108.38967405358058	302.55008332864963	1.3811740667454204
the	286	2	91	320.68131868131866	127.80409305920605	301.02805601247024	1.4130585589761864
the	287	4	87	303.8965517241379	128.80822544177641	283.02871311415123	1.4431616469758466
the	287	7	76	312.4868421052632	136.19353811602596	292.59532641697297	1.413737420147333
the	289	3	91	336.2967032967033	129.0499898407585	316.6353343682811	1.4087785027781041
the	289	9	76	390.63157894736844	164.68740831083704	361.1641111218729	1.4842597743294679
the	291	1	85	308.2470588235294	145.65434506149862	286.13677903150074	1.4346532771577194
the	295	10	71	326.2676056338028	160.06177001810264	303.65514538647466	1.4212000933546896
the	297	8	75	337.8933333333333	245.00080382291375	302.0177715496349	1.5032685265143242
the	299	1	85	297.8235294117647	127.03909938719356	278.44972082760876	1.4229450261101522
the	301	2	92	369.4021739130435	203.28981422257917	329.8663850601918	1.577196324815711
the	301	3	91	342.4175824175824	131.3325774880167	320.91360140638204	1.4289454643350281
the	304	2	92	372.6304347826087	180.3428186825257	339.9313407740291	1.5112736238414524
the	306	8	74	306.2837837837838	115.43669560558365	289.0009610410767	1.3901208491811796
the	308	1	85	320.7647058823529	188.86753023638298	292.01036958258834	1.483514004940436
the	310	3	91	311.45054945054943	103.81086046120004	296.83096454014725	1.3593407552580603
the	313	4	88	343.5	172.44536032857067	312.79056342407125	1.5113500907890784
the	315	9	76	353.7368421052632	154.49913643090287	328.1429635831657	1.453775946867151
the	320	1	83	309.5301204819277	128.713553908442	289.08860197588206	1.4304227445711557
the	323	6	83	336.2048192771084	137.60989037024498	315.169056614322	1.415721516707704
the	325	1	84	293.82142857142856	103.79743487722237	278.3073741361258	1.3831329468287412
the	325	4	88	354.0681818181818	157.42349321923285	326.69903526459797	1.4772382238817974
the	326	3	91	313.1098901098901	96.35264518648275	299.31300180122327	1.3517237666206698
the	327	9	76	309.4736842105263	119.54563688502233	293.69485822530265	1.358004916577141
the	328	8	75	289.49333333333334	93.60517618705181	276.6464309034425	1.3456677465814395
the	329	6	83	350.4578313253012	120.30421816143695	331.99499407021716	1.387038866884829
the	331	7	75	311.4533333333333	116.20139708576953	293.1031463356959	1.4088174541950718
the	337	4	88	313.0568181818182	99.95485854165122	298.85001625448774	1.3537792171911178
the	337	6	83	320.43373493975906	114.14968700437679	304.1408687548479	1.369155517224581
the	340	2	92	304.3369565217391	94.62177771004451	291.3747389575729	1.339311834360373
the	342	1	85	295.1058823529412	119.41683931759809	276.28278633695606	1.422386234523309
the	343	6	84	341.5357142857143	159.02962112722642	314.7752351434787	1.4730218316633128
the	344	2	92	336.0217391304348	128.79389602805347	314.7792413421865	1.4312506224767652
the	345	1	85	331.38823529411764	186.3287605357829	299.58335215769586	1.516000014003265
the	346	4	88	360.17045454545456	296.09998395194606	312.67121326072373	1.577026599286386
the	348	3	91	339.4725274725275	185.28796451046085	311.4108672378981	1.4608179170749163
the	348	5	92	319.0108695652174	143.96783024096214	298.8393961268352	1.4005736476469928
the	349	2	92	334.82608695652175	199.49450452072708	305.8324072237502	1.4734952026013268
the	351	7	76	306.0921052631579	111.20349846194337	289.12939699287983	1.3964625316664663
the	352	1	84	354.75	200.14445837161585	319.01253181230555	1.5386093135848704
the	353	2	92	318.4782608695652	140.02625171934216	296.7671742211026	1.4295471985527475
the	353	3	91	366.75824175824175	198.63379709401255	331.45420922556247	1.5348885946536384
the	354	6	83	320.04819277108436	103.23332601613023	305.99718287865556	1.3423344998576694
the	355	1	84	306.5952380952381	110.06921360798385	289.7211726635997	1.3942949651061123
the	356	7	75	313.38666666666666	126.07321910928017	293.98358201412873	1.4117554565264891
the	358	4	88	321.42045454545456	133.57143007815833	299.5736718039084	1.4381873828389002
the	364	2	92	298.04347826086956	94.28445539126848	284.7628964551923	1.3506201926158437
the	365	7	74	328.6756756756757	136.7902211625582	307.4789797120737	1.419624331897094
the	365	9	76	342.75	192.3814353482858	311.3515453275793	1.490820822221517
the	366	4	88	304.95454545454544	95.16904609915561	291.5891516593425	1.3474993920331502
the	366	8	74	326.2027027027027	196.42859065185	294.18683089668855	1.5189041706990956
the	367	5	94	309.1489361702128	108.5971105426426	293.023133305806	1.3811835716575553
the	368	6	83	327.6265060240964	160.04623652384998	301.8307980371358	1.4693061936480387
the	372	5	94	323.968085106383	87.51558412711965	312.1342513874545	1.3202318744965416
the	375	2	92	322.70652173913044	167.75102810274217	296.38058302943944	1.4686610262882804
the	376	4	88	318.5681818181818	119.15196473455438	299.3433589466972	1.4175784753617768
the	382	1	84	298.67857142857144	109.404429406849	283.60252952787584	1.3611309706120842
the	382	6	83	311.5542168674699	116.63569016302883	294.4566439679824	1.3856778766642248
the	382	10	72	313.93055555555554	112.37792455125505	296.17800095148056	1.4070356966854827
the	383	4	88	343.7386363636364	128.80578754025865	322.8940499238457	1.4193718704453016
the	386	1	85	302	129.50170066910502	281.83557354920544	1.426818298738475
the	386	8	74	309.94594594594594	123.29526781483257	291.2392621742012	1.409174471353605
the	388	5	94	299.48936170212767	106.43547640846951	284.01677189804093	1.3749544720740257
the	394	5	94	306.21276595744683	105.94367263202571	291.4609778022692	1.3572440411613007
the	395	1	83	299.65060240963857	133.18650354012013	277.8411511426694	1.4507296921877957
the	397	2	92	335.05434782608694	162.43263111585173	305.8063311930619	1.5072980674049319
the	397	9	77	363.7012987012987	232.15280046006134	325.38496629136347	1.533884118663144
the	398	3	91	326.5824175824176	122.67926257196639	308.78915058027667	1.3854646439620193
the	398	5	93	302.9032258064516	118.54663955739372	285.17334558681125	1.4030321743700787
the	398	7	75	300.0933333333333	123.80391791090493	281.38501870915997	1.4119899442419355
the	399	9	77	372.2207792207792	163.1324634006803	344.1143316598348	1.469157031765206
the	400	10	72	326.59722222222223	117.17287814360867	308.1032025335697	1.4049471550344632
the	401	1	85	337.8705882352941	152.50759452091106	311.08151524171393	1.4862464722792144
the	403	7	75	314.70666666666665	148.98356279127566	292.7415901447619	1.432074290539088
the	403	8	75	317.92	116.95018112369416	298.95095152895567	1.4188644173562837
the	406	6	83	327.1686746987952	132.29907169973794	306.59783877845166	1.4159741529632306
the	408	1	85	299.43529411764706	103.97234603247055	283.78424096988755	1.3837639520111373
the	408	2	91	322.57142857142856	128.55004584096534	302.2098008260406	1.4213345112467817
the	411	1	85	305.6823529411765	138.52472804561663	283.9150511318026	1.4444595075700652
the	411	5	93	283.4516129032258	84.47517208302818	272.66080852431014	1.3143952342458347
the	413	8	74	302.0945945945946	98.503621923385	288.0326551663129	1.3574780979844714
the	417	1	84	292.4404761904762	110.61344296072669	276.80854237148543	1.372792091114312
the	417	10	72	346.2638888888889	125.97764087950269	327.7720937791166	1.3815569157594594
the	418	2	92	316.8369565217391	110.15685890702323	300.2847057950956	1.3822354312970175
the	420	1	85	291.9529411764706	103.49003930472787	276.4670275523609	1.382736519247114
the	421	4	87	303.82758620689657	103.40586179423379	288.27700726176283	1.3782448200703017
the	423	4	88	356.8636363636364	142.99587501631765	331.67867511604214	1.4631754189448578
the	425	2	92	320.7282608695652	123.49668352185913	302.0982429081467	1.3986933809156128
the	427	5	93	340.02150537634407	249.6511905114738	296.96063673400715	1.5859902808098485
the	431	4	87	341.6551724137931	141.27910917064602	318.19207210852045	1.4458175913008189
the	432	1	85	322.83529411764704	141.24833307561067	299.61790410978017	1.4518715523882082
the	433	2	92	322.07608695652175	145.45693322039506	299.1663057979788	1.441728381807624
the	434	6	83	308.65060240963857	122.64328939065318	290.93165511720264	1.3890115237816425
the	436	1	86	304.3488372093023	114.48408750891828	287.54564586288734	1.386903213457231
the	436	2	91	317.0769230769231	115.52827751673139	300.04382337124326	1.3827783897907013
the	440	4	87	340.5977011494253	165.89058174270443	312.6473827884095	1.4790988470667101
the	440	7	75	331.29333333333335	164.1182643238853	303.386151105888	1.4902727325702219
the	442	6	83	301.13253012048193	108.35046693477533	285.666064976429	1.3692429558327555
the	444	8	73	387.52054794520546	273.66144481361147	337.6778639333202	1.62197822386954
the	444	9	77	333.2207792207792	123.52707175870223	314.9972591247147	1.386959859260536
the	445	4	87	326.39080459770116	111.39103094471514	310.44650550540047	1.365165376352275
the	447	1	85	309.15294117647056	116.3037388215252	291.20404304225184	1.4033674140753445
the	449	8	71	313.3943661971831	139.8758101085428	290.96061486102604	1.446820448782886
the	451	1	85	321.6470588235294	138.94814944897297	299.11090036689774	1.4447343739036125
the	451	3	90	369.0777777777778	179.62571747115928	340.58428377467277	1.458532919706775
the	452	8	70	304.8142857142857	120.53603620844983	285.7974124208506	1.4212562611851867
the	456	9	77	329.6233766233766	174.69695859138463	302.5125597213012	1.4669995641975029
the	457	7	75	327.4	135.26230772795464	306.3890801885655	1.4217547989257815
the	460	5	94	301.22340425531917	114.70384064735657	285.00003881126923	1.3755859333408134
the	462	10	72	308.80555555555554	97.93942348679843	295.31128446623217	1.3431398718889827
the	463	4	86	328.04651162790697	145.06825225119903	305.02243891956465	1.44823438903342
the	464	1	86	363.1860465116279	240.6771091355244	319.326394363135	1.5807405800337961
the	464	7	74	318.2432432432432	138.10555927139953	296.25513710728046	1.436318665082298
the	467	5	94	301.4468085106383	108.9861998782342	285.2533254756907	1.386125050539266
the	467	6	83	292.96385542168673	110.20130646199284	277.68770264192284	1.3678502657637805
the	467	7	75	313.46666666666664	150.3579812398481	289.98124438002765	1.450413919509775
the	469	5	94	387.25531914893617	221.71283064468253	342.640597553363	1.6011291322925905
the	469	9	77	347.68831168831167	161.68376051483145	321.7276461190206	1.4563668728253265
the	470	7	74	301.77027027027026	123.56591577935926	282.76130076310295	1.4154648187487866
the	471	1	83	364.3614457831325	166.6830333819145	334.5771034951816	1.496858254972361
the	472	3	89	328.5056179775281	165.0956419497709	306.2077560809384	1.415118149170393
the	473	5	94	322.2340425531915	115.21820584298119	304.693144954214	1.3896136680397486
the	474	1	85	325.6823529411765	132.78591898282002	304.4254764987191	1.429786212350265
the	474	2	91	288.42857142857144	105.08654030074901	273.93835828621883	1.3619933323540285
the	476	3	89	309.23595505617976	91.45950699526067	296.29375251199855	1.3440562930321762
the	478	8	71	319.77464788732397	110.43436281767407	304.1474059618885	1.3624307504840842
the	481	1	83	315.3855421686747	140.32608638499576	295.34229188260883	1.4081569679690664
the	481	8	72	306.34722222222223	124.46382581231083	287.73628703183016	1.4046749907290772
the	483	8	73	311.83561643835617	147.1828052399304	288.5857703491107	1.4459751656926951
the	484	5	94	351.4574468085106	271.53207952793707	314.4892818309577	1.4971508871462622
the	485	2	91	305.2637362637363	133.303816329869	284.3359995179422	1.4373139025632073
the	485	6	81	310.95061728395063	134.0441999150437	289.61875194435345	1.4327733891307706
the	489	10	70	310.4428571428571	116.71029855509698	292.6055679457668	1.3992393239058931
the	491	1	85	312.91764705882355	105.53629614460404	297.532955537333	1.3719563822517669
the	493	7	73	302.7260273972603	113.89386632030775	287.6377976424166	1.3530141542600926
the	495	9	77	386.35064935064935	222.255410580862	350.89618717192434	1.5022121328796605
the	499	4	87	344.2068965517241	173.82041908653716	317.48601747869003	1.448971365257204
the	500	1	84	319.42857142857144	109.62040590467488	302.83517997390993	1.3815330920403686
the	502	10	72	298.5833333333333	99.06588361173917	284.42911249029294	1.3592344286812823
the	504	2	91	314.7032967032967	180.178583910858	290.7818594521644	1.4300165742689708
the	504	3	91	348.2857142857143	233.93029758238706	315.3861025654246	1.47966767929108
the	505	4	87	343.7931034482759	174.57410886717494	317.137966754692	1.4520644205420221
the	505	8	72	304.40277777777777	147.99949178845202	281.3957074167326	1.450748204243494
the	507	1	85	324.91764705882355	137.1180592951707	303.94723279401984	1.4198209163130315
the	508	2	89	322.14606741573033	163.69661173825895	295.3702798788784	1.47769759270932
the	508	8	73	318.09589041095893	138.2710868370497	294.7299785029094	1.4636803993108831
the	510	6	80	277.425	110.10924092331602	263.4820468383025	1.3504969991276699
the	510	9	77	309.2857142857143	114.22425509114875	292.0553582218064	1.393241455638421
the	511	1	84	327.85714285714283	137.14368007498365	305.0959947221815	1.4459430696274047
the	511	2	90	331.0888888888889	183.80134882587842	298.9857574034718	1.5245188061072057
the	511	8	73	317.7945205479452	165.0898710554774	288.60308869995976	1.5136969574699584
the	516	8	74	327.5945945945946	143.76311555833394	301.8498925275757	1.4859346808467604
the	517	4	87	343.60919540229884	175.54502214014016	313.2519503175329	1.5013277229154953
the	519	7	73	304.4931506849315	96.62213389276222	291.65670010423526	1.3330232747569861
the	523	9	77	341.83116883116884	218.55894077952635	307.3967327954467	1.513719748002602
the	524	3	91	329.8241758241758	116.36633661813156	312.0731378584475	1.3903182389459974
the	525	2	92	300.95652173913044	93.7856936351483	287.6826675005737	1.3487244309557282
the	529	2	92	314.4782608695652	136.51948927090353	293.3747545784812	1.4232736606638745
the	529	9	76	301.0394736842105	99.54529164013383	286.6669890277689	1.3627947859529728
the	532	1	84	331.89285714285717	170.45460250351104	303.08096436432226	1.492778581987188
the	532	3	89	341.2134831460674	158.3597366118525	317.94030919622526	1.4218063943574013
the	534	9	77	347.5844155844156	132.80489752475947	326.4184765622763	1.4169595408034599
the	537	6	82	308.4756097560976	110.97872397693865	292.9242933778892	1.365997588879016
the	538	4	87	390.9080459770115	194.00213569814053	352.52759704844004	1.5700201356591998
the	538	7	74	297.2432432432432	95.08695527415884	284.3539578752402	1.3417295041608812
the	539	1	85	343.2	219.81468385459436	313.17165652904134	1.460302658969918
the	539	3	91	316.5164835164835	125.38007662369493	298.2592918203777	1.3973869764630458
the	540	2	91	323.7362637362637	99.9478569793976	309.1405469548131	1.3570813005468485
the	540	6	82	293.3658536585366	107.95043583705636	279.38711249753237	1.3449928315776287
the	542	4	87	384	216.17580055174088	345.34776434415943	1.5450350574867062
the	546	8	73	315.986301369863	116.79784210700282	296.61357263914414	1.4323087196713502
the	547	5	94	342.28723404255317	257.9939410116424	303.8542270531728	1.528890051934193
the	552	1	84	314.5952380952381	169.20872681414252	287.87081779650566	1.4746877785367996
the	552	3	91	320.54945054945057	91.14265542863912	307.93310746382423	1.332829480040664
the	553	10	70	303.6714285714286	90.945870416175	291.6599205957119	1.3241966514331904
the	555	3	91	319.7912087912088	100.09645531336444	305.73466519062305	1.3468213228430803
the	555	9	77	311.5194805194805	132.69956276348964	293.25906816283083	1.3836510011757228
the	557	4	87	354.02298850574715	180.86568169285403	323.98383591352473	1.4858558785505833
the	558	1	86	285.8139534883721	104.96212332275553	271.60525741398493	1.3586525165681251
the	558	9	77	308.2987012987013	132.41889920518236	285.8638593957177	1.4599002433167458
the	560	6	82	317.2560975609756	138.76330419815739	295.3897110390698	1.4328572502242558
the	560	10	71	289.07042253521126	90.69183676347724	276.5019698242002	1.3434775472450458
the	563	8	71	331.2957746478873	179.13134800763993	301.31063269145596	1.5016099969136807
the	564	2	90	330.3333333333333	173.32038269107247	305.048656338116	1.4475363763178841
the	566	3	91	320.967032967033	113.15549287491775	304.2311502457537	1.3791693914074843
the	566	7	74	326.22972972972974	171.12180611685076	297.81179444920895	1.4956794422468915
the	568	2	92	289.07608695652175	105.15286974347897	272.96270779541703	1.3960091976688558
the	569	6	82	296.8170731707317	106.75229526532125	281.1277027286235	1.380680810748522
the	572	3	91	336.31868131868134	155.18883687809216	310.546977033641	1.4635816505857524
the	573	2	91	334.010989010989	162.79329050503102	303.8557114283726	1.5198096209275145
the	577	7	73	365.041095890411	281.826159890778	323.07771760146744	1.5276252331133888
the	581	5	94	306.52127659574467	106.20802560884523	290.76840841371677	1.3763851004789258
the	583	1	85	292.61176470588236	103.42757923135521	277.98376996475605	1.3654884227915938
the	583	3	90	306.77777777777777	91.05397556897974	294.7977627947365	1.322509875152626
the	584	4	87	315.85057471264366	112.75941962772843	298.7293436602524	1.3911481843000988
the	586	6	82	290.109756097561	112.96235646319333	274.1100617976265	1.3798925435831169
the	586	8	72	350.2083333333333	193.51084967944823	314.3270245623746	1.546753322929381
the	592	1	84	339.29761904761904	255.00917912899894	298.5949647713196	1.5544234154336132
the	594	2	92	321.64130434782606	182.6750902692357	292.77891459177005	1.4923570238771728
the	595	1	85	316.09411764705885	136.61421381893962	294.009358585054	1.4437355605860487
the	595	5	93	316.98924731182797	105.61882805468302	301.32841171382427	1.372469690369691
the	597	2	90	314.81111111111113	145.42018888665427	290.24888036462386	1.473884353350697
the	598	3	91	320.0989010989011	99.44937907689015	306.63233966492936	1.3361194577404747
the	598	6	82	334.1463414634146	139.2314993762138	312.46102112558447	1.4220008309237029
the	599	1	85	320.6470588235294	281.0902543533606	280.58145847547917	1.5263530672231125
the	599	2	91	321.05494505494505	207.0566408088678	289.3408991110652	1.4995112548466574
the	601	1	85	323.9529411764706	157.9234222112514	296.7522566155345	1.4908457342491974
